,drug index,diagnosis index,shared wording,NDC-11,Product Name,Label - Indications and Usage,ICD-10 Code Block,ICD-10 Description
29,0,24461,"{'kidney disease', 'chronic kidney'}",50242007501,NUTROPIN AQ  INJ NUSPIN 5,"['1 INDICATIONS AND USAGE Nutropin AQ is a recombinant human growth hormone indicated for: Pediatric Patients : Treatment of children with growth failure due to growth hormone deficiency (GHD), idiopathic short stature (ISS), Turner syndrome (TS), and chronic kidney disease (CKD) up to the time of renal transplantation ( 1.1 ). Adult Patients: Treatment of adults with either childhood-onset or adult-onset GHD ( 1.2 ). 1.1 Pediatric Patients Growth Hormone Deficiency (GHD) - Nutropin AQ ® is indicated for the treatment of pediatric patients who have growth failure due to inadequate secretion of endogenous growth hormone (GH). Growth Failure Secondary to Chronic Kidney Disease (CKD) - Nutropin AQ is indicated for the treatment of growth failure associated with CKD up to the time of renal transplantation. Nutropin AQ therapy should be used in conjunction with optimal management of CKD. Idiopathic Short Stature (ISS) - Nutropin AQ is indicated for the treatment of ISS, also called non-GHD short stature, defined by height SDS ≤ –2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, in pediatric patients whose epiphyses are not closed and for whom diagnostic evaluation excludes other causes associated with short stature that should be observed or treated by other means. Short Stature Associated with Turner Syndrome (TS) - Nutropin AQ is indicated for the treatment of short stature associated with TS. 1.2 Adult Patients Nutropin AQ is indicated for the replacement of endogenous GH in adults with GHD who meet either of the following two criteria: Adult Onset : Patients who have GHD, either alone or associated with multiple hormone deficiencies (hypopituitarism), as a result of pituitary disease, hypothalamic disease, surgery, radiation therapy, or trauma; or Childhood Onset : Patients who were GH deficient during childhood as a result of congenital, genetic, acquired, or idiopathic causes. Patients who were treated with somatropin for GHD in childhood and whose epiphyses are closed should be reevaluated before continuation of somatropin therapy at the reduced dose level recommended for GH deficient adults. According to current standards, confirmation of the diagnosis of adult GHD in both groups involves an appropriate GH provocative test with two exceptions: (1) patients with multiple pituitary hormone deficiencies due to organic disease; and (2) patients with congenital/genetic GHD.']",['O10219'],['Pre-existing hypertensive chronic kidney disease complicating pregnancy. unspecified trimester']
30,0,24462,"{'kidney disease', 'chronic kidney'}",50242007501,NUTROPIN AQ  INJ NUSPIN 5,"['1 INDICATIONS AND USAGE Nutropin AQ is a recombinant human growth hormone indicated for: Pediatric Patients : Treatment of children with growth failure due to growth hormone deficiency (GHD), idiopathic short stature (ISS), Turner syndrome (TS), and chronic kidney disease (CKD) up to the time of renal transplantation ( 1.1 ). Adult Patients: Treatment of adults with either childhood-onset or adult-onset GHD ( 1.2 ). 1.1 Pediatric Patients Growth Hormone Deficiency (GHD) - Nutropin AQ ® is indicated for the treatment of pediatric patients who have growth failure due to inadequate secretion of endogenous growth hormone (GH). Growth Failure Secondary to Chronic Kidney Disease (CKD) - Nutropin AQ is indicated for the treatment of growth failure associated with CKD up to the time of renal transplantation. Nutropin AQ therapy should be used in conjunction with optimal management of CKD. Idiopathic Short Stature (ISS) - Nutropin AQ is indicated for the treatment of ISS, also called non-GHD short stature, defined by height SDS ≤ –2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, in pediatric patients whose epiphyses are not closed and for whom diagnostic evaluation excludes other causes associated with short stature that should be observed or treated by other means. Short Stature Associated with Turner Syndrome (TS) - Nutropin AQ is indicated for the treatment of short stature associated with TS. 1.2 Adult Patients Nutropin AQ is indicated for the replacement of endogenous GH in adults with GHD who meet either of the following two criteria: Adult Onset : Patients who have GHD, either alone or associated with multiple hormone deficiencies (hypopituitarism), as a result of pituitary disease, hypothalamic disease, surgery, radiation therapy, or trauma; or Childhood Onset : Patients who were GH deficient during childhood as a result of congenital, genetic, acquired, or idiopathic causes. Patients who were treated with somatropin for GHD in childhood and whose epiphyses are closed should be reevaluated before continuation of somatropin therapy at the reduced dose level recommended for GH deficient adults. According to current standards, confirmation of the diagnosis of adult GHD in both groups involves an appropriate GH provocative test with two exceptions: (1) patients with multiple pituitary hormone deficiencies due to organic disease; and (2) patients with congenital/genetic GHD.']",['O1022'],['Pre-existing hypertensive chronic kidney disease complicating childbirth']
31,0,24463,"{'kidney disease', 'chronic kidney'}",50242007501,NUTROPIN AQ  INJ NUSPIN 5,"['1 INDICATIONS AND USAGE Nutropin AQ is a recombinant human growth hormone indicated for: Pediatric Patients : Treatment of children with growth failure due to growth hormone deficiency (GHD), idiopathic short stature (ISS), Turner syndrome (TS), and chronic kidney disease (CKD) up to the time of renal transplantation ( 1.1 ). Adult Patients: Treatment of adults with either childhood-onset or adult-onset GHD ( 1.2 ). 1.1 Pediatric Patients Growth Hormone Deficiency (GHD) - Nutropin AQ ® is indicated for the treatment of pediatric patients who have growth failure due to inadequate secretion of endogenous growth hormone (GH). Growth Failure Secondary to Chronic Kidney Disease (CKD) - Nutropin AQ is indicated for the treatment of growth failure associated with CKD up to the time of renal transplantation. Nutropin AQ therapy should be used in conjunction with optimal management of CKD. Idiopathic Short Stature (ISS) - Nutropin AQ is indicated for the treatment of ISS, also called non-GHD short stature, defined by height SDS ≤ –2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, in pediatric patients whose epiphyses are not closed and for whom diagnostic evaluation excludes other causes associated with short stature that should be observed or treated by other means. Short Stature Associated with Turner Syndrome (TS) - Nutropin AQ is indicated for the treatment of short stature associated with TS. 1.2 Adult Patients Nutropin AQ is indicated for the replacement of endogenous GH in adults with GHD who meet either of the following two criteria: Adult Onset : Patients who have GHD, either alone or associated with multiple hormone deficiencies (hypopituitarism), as a result of pituitary disease, hypothalamic disease, surgery, radiation therapy, or trauma; or Childhood Onset : Patients who were GH deficient during childhood as a result of congenital, genetic, acquired, or idiopathic causes. Patients who were treated with somatropin for GHD in childhood and whose epiphyses are closed should be reevaluated before continuation of somatropin therapy at the reduced dose level recommended for GH deficient adults. According to current standards, confirmation of the diagnosis of adult GHD in both groups involves an appropriate GH provocative test with two exceptions: (1) patients with multiple pituitary hormone deficiencies due to organic disease; and (2) patients with congenital/genetic GHD.']",['O1023'],['Pre-existing hypertensive chronic kidney disease complicating the puerperium']
32,0,24464,"{'kidney disease', 'chronic kidney'}",50242007501,NUTROPIN AQ  INJ NUSPIN 5,"['1 INDICATIONS AND USAGE Nutropin AQ is a recombinant human growth hormone indicated for: Pediatric Patients : Treatment of children with growth failure due to growth hormone deficiency (GHD), idiopathic short stature (ISS), Turner syndrome (TS), and chronic kidney disease (CKD) up to the time of renal transplantation ( 1.1 ). Adult Patients: Treatment of adults with either childhood-onset or adult-onset GHD ( 1.2 ). 1.1 Pediatric Patients Growth Hormone Deficiency (GHD) - Nutropin AQ ® is indicated for the treatment of pediatric patients who have growth failure due to inadequate secretion of endogenous growth hormone (GH). Growth Failure Secondary to Chronic Kidney Disease (CKD) - Nutropin AQ is indicated for the treatment of growth failure associated with CKD up to the time of renal transplantation. Nutropin AQ therapy should be used in conjunction with optimal management of CKD. Idiopathic Short Stature (ISS) - Nutropin AQ is indicated for the treatment of ISS, also called non-GHD short stature, defined by height SDS ≤ –2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, in pediatric patients whose epiphyses are not closed and for whom diagnostic evaluation excludes other causes associated with short stature that should be observed or treated by other means. Short Stature Associated with Turner Syndrome (TS) - Nutropin AQ is indicated for the treatment of short stature associated with TS. 1.2 Adult Patients Nutropin AQ is indicated for the replacement of endogenous GH in adults with GHD who meet either of the following two criteria: Adult Onset : Patients who have GHD, either alone or associated with multiple hormone deficiencies (hypopituitarism), as a result of pituitary disease, hypothalamic disease, surgery, radiation therapy, or trauma; or Childhood Onset : Patients who were GH deficient during childhood as a result of congenital, genetic, acquired, or idiopathic causes. Patients who were treated with somatropin for GHD in childhood and whose epiphyses are closed should be reevaluated before continuation of somatropin therapy at the reduced dose level recommended for GH deficient adults. According to current standards, confirmation of the diagnosis of adult GHD in both groups involves an appropriate GH provocative test with two exceptions: (1) patients with multiple pituitary hormone deficiencies due to organic disease; and (2) patients with congenital/genetic GHD.']",['O103'],['Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy. childbirth and the puerperium']
33,0,24465,"{'kidney disease', 'chronic kidney'}",50242007501,NUTROPIN AQ  INJ NUSPIN 5,"['1 INDICATIONS AND USAGE Nutropin AQ is a recombinant human growth hormone indicated for: Pediatric Patients : Treatment of children with growth failure due to growth hormone deficiency (GHD), idiopathic short stature (ISS), Turner syndrome (TS), and chronic kidney disease (CKD) up to the time of renal transplantation ( 1.1 ). Adult Patients: Treatment of adults with either childhood-onset or adult-onset GHD ( 1.2 ). 1.1 Pediatric Patients Growth Hormone Deficiency (GHD) - Nutropin AQ ® is indicated for the treatment of pediatric patients who have growth failure due to inadequate secretion of endogenous growth hormone (GH). Growth Failure Secondary to Chronic Kidney Disease (CKD) - Nutropin AQ is indicated for the treatment of growth failure associated with CKD up to the time of renal transplantation. Nutropin AQ therapy should be used in conjunction with optimal management of CKD. Idiopathic Short Stature (ISS) - Nutropin AQ is indicated for the treatment of ISS, also called non-GHD short stature, defined by height SDS ≤ –2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, in pediatric patients whose epiphyses are not closed and for whom diagnostic evaluation excludes other causes associated with short stature that should be observed or treated by other means. Short Stature Associated with Turner Syndrome (TS) - Nutropin AQ is indicated for the treatment of short stature associated with TS. 1.2 Adult Patients Nutropin AQ is indicated for the replacement of endogenous GH in adults with GHD who meet either of the following two criteria: Adult Onset : Patients who have GHD, either alone or associated with multiple hormone deficiencies (hypopituitarism), as a result of pituitary disease, hypothalamic disease, surgery, radiation therapy, or trauma; or Childhood Onset : Patients who were GH deficient during childhood as a result of congenital, genetic, acquired, or idiopathic causes. Patients who were treated with somatropin for GHD in childhood and whose epiphyses are closed should be reevaluated before continuation of somatropin therapy at the reduced dose level recommended for GH deficient adults. According to current standards, confirmation of the diagnosis of adult GHD in both groups involves an appropriate GH provocative test with two exceptions: (1) patients with multiple pituitary hormone deficiencies due to organic disease; and (2) patients with congenital/genetic GHD.']",['O1031'],['Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy']
34,0,24466,"{'kidney disease', 'chronic kidney'}",50242007501,NUTROPIN AQ  INJ NUSPIN 5,"['1 INDICATIONS AND USAGE Nutropin AQ is a recombinant human growth hormone indicated for: Pediatric Patients : Treatment of children with growth failure due to growth hormone deficiency (GHD), idiopathic short stature (ISS), Turner syndrome (TS), and chronic kidney disease (CKD) up to the time of renal transplantation ( 1.1 ). Adult Patients: Treatment of adults with either childhood-onset or adult-onset GHD ( 1.2 ). 1.1 Pediatric Patients Growth Hormone Deficiency (GHD) - Nutropin AQ ® is indicated for the treatment of pediatric patients who have growth failure due to inadequate secretion of endogenous growth hormone (GH). Growth Failure Secondary to Chronic Kidney Disease (CKD) - Nutropin AQ is indicated for the treatment of growth failure associated with CKD up to the time of renal transplantation. Nutropin AQ therapy should be used in conjunction with optimal management of CKD. Idiopathic Short Stature (ISS) - Nutropin AQ is indicated for the treatment of ISS, also called non-GHD short stature, defined by height SDS ≤ –2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, in pediatric patients whose epiphyses are not closed and for whom diagnostic evaluation excludes other causes associated with short stature that should be observed or treated by other means. Short Stature Associated with Turner Syndrome (TS) - Nutropin AQ is indicated for the treatment of short stature associated with TS. 1.2 Adult Patients Nutropin AQ is indicated for the replacement of endogenous GH in adults with GHD who meet either of the following two criteria: Adult Onset : Patients who have GHD, either alone or associated with multiple hormone deficiencies (hypopituitarism), as a result of pituitary disease, hypothalamic disease, surgery, radiation therapy, or trauma; or Childhood Onset : Patients who were GH deficient during childhood as a result of congenital, genetic, acquired, or idiopathic causes. Patients who were treated with somatropin for GHD in childhood and whose epiphyses are closed should be reevaluated before continuation of somatropin therapy at the reduced dose level recommended for GH deficient adults. According to current standards, confirmation of the diagnosis of adult GHD in both groups involves an appropriate GH provocative test with two exceptions: (1) patients with multiple pituitary hormone deficiencies due to organic disease; and (2) patients with congenital/genetic GHD.']",['O10311'],['Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy. first trimester']
35,0,24467,"{'kidney disease', 'chronic kidney'}",50242007501,NUTROPIN AQ  INJ NUSPIN 5,"['1 INDICATIONS AND USAGE Nutropin AQ is a recombinant human growth hormone indicated for: Pediatric Patients : Treatment of children with growth failure due to growth hormone deficiency (GHD), idiopathic short stature (ISS), Turner syndrome (TS), and chronic kidney disease (CKD) up to the time of renal transplantation ( 1.1 ). Adult Patients: Treatment of adults with either childhood-onset or adult-onset GHD ( 1.2 ). 1.1 Pediatric Patients Growth Hormone Deficiency (GHD) - Nutropin AQ ® is indicated for the treatment of pediatric patients who have growth failure due to inadequate secretion of endogenous growth hormone (GH). Growth Failure Secondary to Chronic Kidney Disease (CKD) - Nutropin AQ is indicated for the treatment of growth failure associated with CKD up to the time of renal transplantation. Nutropin AQ therapy should be used in conjunction with optimal management of CKD. Idiopathic Short Stature (ISS) - Nutropin AQ is indicated for the treatment of ISS, also called non-GHD short stature, defined by height SDS ≤ –2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, in pediatric patients whose epiphyses are not closed and for whom diagnostic evaluation excludes other causes associated with short stature that should be observed or treated by other means. Short Stature Associated with Turner Syndrome (TS) - Nutropin AQ is indicated for the treatment of short stature associated with TS. 1.2 Adult Patients Nutropin AQ is indicated for the replacement of endogenous GH in adults with GHD who meet either of the following two criteria: Adult Onset : Patients who have GHD, either alone or associated with multiple hormone deficiencies (hypopituitarism), as a result of pituitary disease, hypothalamic disease, surgery, radiation therapy, or trauma; or Childhood Onset : Patients who were GH deficient during childhood as a result of congenital, genetic, acquired, or idiopathic causes. Patients who were treated with somatropin for GHD in childhood and whose epiphyses are closed should be reevaluated before continuation of somatropin therapy at the reduced dose level recommended for GH deficient adults. According to current standards, confirmation of the diagnosis of adult GHD in both groups involves an appropriate GH provocative test with two exceptions: (1) patients with multiple pituitary hormone deficiencies due to organic disease; and (2) patients with congenital/genetic GHD.']",['O10312'],['Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy. second trimester']
36,0,24468,"{'kidney disease', 'chronic kidney'}",50242007501,NUTROPIN AQ  INJ NUSPIN 5,"['1 INDICATIONS AND USAGE Nutropin AQ is a recombinant human growth hormone indicated for: Pediatric Patients : Treatment of children with growth failure due to growth hormone deficiency (GHD), idiopathic short stature (ISS), Turner syndrome (TS), and chronic kidney disease (CKD) up to the time of renal transplantation ( 1.1 ). Adult Patients: Treatment of adults with either childhood-onset or adult-onset GHD ( 1.2 ). 1.1 Pediatric Patients Growth Hormone Deficiency (GHD) - Nutropin AQ ® is indicated for the treatment of pediatric patients who have growth failure due to inadequate secretion of endogenous growth hormone (GH). Growth Failure Secondary to Chronic Kidney Disease (CKD) - Nutropin AQ is indicated for the treatment of growth failure associated with CKD up to the time of renal transplantation. Nutropin AQ therapy should be used in conjunction with optimal management of CKD. Idiopathic Short Stature (ISS) - Nutropin AQ is indicated for the treatment of ISS, also called non-GHD short stature, defined by height SDS ≤ –2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, in pediatric patients whose epiphyses are not closed and for whom diagnostic evaluation excludes other causes associated with short stature that should be observed or treated by other means. Short Stature Associated with Turner Syndrome (TS) - Nutropin AQ is indicated for the treatment of short stature associated with TS. 1.2 Adult Patients Nutropin AQ is indicated for the replacement of endogenous GH in adults with GHD who meet either of the following two criteria: Adult Onset : Patients who have GHD, either alone or associated with multiple hormone deficiencies (hypopituitarism), as a result of pituitary disease, hypothalamic disease, surgery, radiation therapy, or trauma; or Childhood Onset : Patients who were GH deficient during childhood as a result of congenital, genetic, acquired, or idiopathic causes. Patients who were treated with somatropin for GHD in childhood and whose epiphyses are closed should be reevaluated before continuation of somatropin therapy at the reduced dose level recommended for GH deficient adults. According to current standards, confirmation of the diagnosis of adult GHD in both groups involves an appropriate GH provocative test with two exceptions: (1) patients with multiple pituitary hormone deficiencies due to organic disease; and (2) patients with congenital/genetic GHD.']",['O10313'],['Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy. third trimester']
37,0,24469,"{'kidney disease', 'chronic kidney'}",50242007501,NUTROPIN AQ  INJ NUSPIN 5,"['1 INDICATIONS AND USAGE Nutropin AQ is a recombinant human growth hormone indicated for: Pediatric Patients : Treatment of children with growth failure due to growth hormone deficiency (GHD), idiopathic short stature (ISS), Turner syndrome (TS), and chronic kidney disease (CKD) up to the time of renal transplantation ( 1.1 ). Adult Patients: Treatment of adults with either childhood-onset or adult-onset GHD ( 1.2 ). 1.1 Pediatric Patients Growth Hormone Deficiency (GHD) - Nutropin AQ ® is indicated for the treatment of pediatric patients who have growth failure due to inadequate secretion of endogenous growth hormone (GH). Growth Failure Secondary to Chronic Kidney Disease (CKD) - Nutropin AQ is indicated for the treatment of growth failure associated with CKD up to the time of renal transplantation. Nutropin AQ therapy should be used in conjunction with optimal management of CKD. Idiopathic Short Stature (ISS) - Nutropin AQ is indicated for the treatment of ISS, also called non-GHD short stature, defined by height SDS ≤ –2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, in pediatric patients whose epiphyses are not closed and for whom diagnostic evaluation excludes other causes associated with short stature that should be observed or treated by other means. Short Stature Associated with Turner Syndrome (TS) - Nutropin AQ is indicated for the treatment of short stature associated with TS. 1.2 Adult Patients Nutropin AQ is indicated for the replacement of endogenous GH in adults with GHD who meet either of the following two criteria: Adult Onset : Patients who have GHD, either alone or associated with multiple hormone deficiencies (hypopituitarism), as a result of pituitary disease, hypothalamic disease, surgery, radiation therapy, or trauma; or Childhood Onset : Patients who were GH deficient during childhood as a result of congenital, genetic, acquired, or idiopathic causes. Patients who were treated with somatropin for GHD in childhood and whose epiphyses are closed should be reevaluated before continuation of somatropin therapy at the reduced dose level recommended for GH deficient adults. According to current standards, confirmation of the diagnosis of adult GHD in both groups involves an appropriate GH provocative test with two exceptions: (1) patients with multiple pituitary hormone deficiencies due to organic disease; and (2) patients with congenital/genetic GHD.']",['O10319'],['Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy. unspecified trimester']
38,0,24470,"{'kidney disease', 'chronic kidney'}",50242007501,NUTROPIN AQ  INJ NUSPIN 5,"['1 INDICATIONS AND USAGE Nutropin AQ is a recombinant human growth hormone indicated for: Pediatric Patients : Treatment of children with growth failure due to growth hormone deficiency (GHD), idiopathic short stature (ISS), Turner syndrome (TS), and chronic kidney disease (CKD) up to the time of renal transplantation ( 1.1 ). Adult Patients: Treatment of adults with either childhood-onset or adult-onset GHD ( 1.2 ). 1.1 Pediatric Patients Growth Hormone Deficiency (GHD) - Nutropin AQ ® is indicated for the treatment of pediatric patients who have growth failure due to inadequate secretion of endogenous growth hormone (GH). Growth Failure Secondary to Chronic Kidney Disease (CKD) - Nutropin AQ is indicated for the treatment of growth failure associated with CKD up to the time of renal transplantation. Nutropin AQ therapy should be used in conjunction with optimal management of CKD. Idiopathic Short Stature (ISS) - Nutropin AQ is indicated for the treatment of ISS, also called non-GHD short stature, defined by height SDS ≤ –2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, in pediatric patients whose epiphyses are not closed and for whom diagnostic evaluation excludes other causes associated with short stature that should be observed or treated by other means. Short Stature Associated with Turner Syndrome (TS) - Nutropin AQ is indicated for the treatment of short stature associated with TS. 1.2 Adult Patients Nutropin AQ is indicated for the replacement of endogenous GH in adults with GHD who meet either of the following two criteria: Adult Onset : Patients who have GHD, either alone or associated with multiple hormone deficiencies (hypopituitarism), as a result of pituitary disease, hypothalamic disease, surgery, radiation therapy, or trauma; or Childhood Onset : Patients who were GH deficient during childhood as a result of congenital, genetic, acquired, or idiopathic causes. Patients who were treated with somatropin for GHD in childhood and whose epiphyses are closed should be reevaluated before continuation of somatropin therapy at the reduced dose level recommended for GH deficient adults. According to current standards, confirmation of the diagnosis of adult GHD in both groups involves an appropriate GH provocative test with two exceptions: (1) patients with multiple pituitary hormone deficiencies due to organic disease; and (2) patients with congenital/genetic GHD.']",['O1032'],['Pre-existing hypertensive heart and chronic kidney disease complicating childbirth']
39,0,24471,"{'kidney disease', 'chronic kidney'}",50242007501,NUTROPIN AQ  INJ NUSPIN 5,"['1 INDICATIONS AND USAGE Nutropin AQ is a recombinant human growth hormone indicated for: Pediatric Patients : Treatment of children with growth failure due to growth hormone deficiency (GHD), idiopathic short stature (ISS), Turner syndrome (TS), and chronic kidney disease (CKD) up to the time of renal transplantation ( 1.1 ). Adult Patients: Treatment of adults with either childhood-onset or adult-onset GHD ( 1.2 ). 1.1 Pediatric Patients Growth Hormone Deficiency (GHD) - Nutropin AQ ® is indicated for the treatment of pediatric patients who have growth failure due to inadequate secretion of endogenous growth hormone (GH). Growth Failure Secondary to Chronic Kidney Disease (CKD) - Nutropin AQ is indicated for the treatment of growth failure associated with CKD up to the time of renal transplantation. Nutropin AQ therapy should be used in conjunction with optimal management of CKD. Idiopathic Short Stature (ISS) - Nutropin AQ is indicated for the treatment of ISS, also called non-GHD short stature, defined by height SDS ≤ –2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, in pediatric patients whose epiphyses are not closed and for whom diagnostic evaluation excludes other causes associated with short stature that should be observed or treated by other means. Short Stature Associated with Turner Syndrome (TS) - Nutropin AQ is indicated for the treatment of short stature associated with TS. 1.2 Adult Patients Nutropin AQ is indicated for the replacement of endogenous GH in adults with GHD who meet either of the following two criteria: Adult Onset : Patients who have GHD, either alone or associated with multiple hormone deficiencies (hypopituitarism), as a result of pituitary disease, hypothalamic disease, surgery, radiation therapy, or trauma; or Childhood Onset : Patients who were GH deficient during childhood as a result of congenital, genetic, acquired, or idiopathic causes. Patients who were treated with somatropin for GHD in childhood and whose epiphyses are closed should be reevaluated before continuation of somatropin therapy at the reduced dose level recommended for GH deficient adults. According to current standards, confirmation of the diagnosis of adult GHD in both groups involves an appropriate GH provocative test with two exceptions: (1) patients with multiple pituitary hormone deficiencies due to organic disease; and (2) patients with congenital/genetic GHD.']",['O1033'],['Pre-existing hypertensive heart and chronic kidney disease complicating the puerperium']
40,0,28027,{'kidney disease'},50242007501,NUTROPIN AQ  INJ NUSPIN 5,"['1 INDICATIONS AND USAGE Nutropin AQ is a recombinant human growth hormone indicated for: Pediatric Patients : Treatment of children with growth failure due to growth hormone deficiency (GHD), idiopathic short stature (ISS), Turner syndrome (TS), and chronic kidney disease (CKD) up to the time of renal transplantation ( 1.1 ). Adult Patients: Treatment of adults with either childhood-onset or adult-onset GHD ( 1.2 ). 1.1 Pediatric Patients Growth Hormone Deficiency (GHD) - Nutropin AQ ® is indicated for the treatment of pediatric patients who have growth failure due to inadequate secretion of endogenous growth hormone (GH). Growth Failure Secondary to Chronic Kidney Disease (CKD) - Nutropin AQ is indicated for the treatment of growth failure associated with CKD up to the time of renal transplantation. Nutropin AQ therapy should be used in conjunction with optimal management of CKD. Idiopathic Short Stature (ISS) - Nutropin AQ is indicated for the treatment of ISS, also called non-GHD short stature, defined by height SDS ≤ –2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, in pediatric patients whose epiphyses are not closed and for whom diagnostic evaluation excludes other causes associated with short stature that should be observed or treated by other means. Short Stature Associated with Turner Syndrome (TS) - Nutropin AQ is indicated for the treatment of short stature associated with TS. 1.2 Adult Patients Nutropin AQ is indicated for the replacement of endogenous GH in adults with GHD who meet either of the following two criteria: Adult Onset : Patients who have GHD, either alone or associated with multiple hormone deficiencies (hypopituitarism), as a result of pituitary disease, hypothalamic disease, surgery, radiation therapy, or trauma; or Childhood Onset : Patients who were GH deficient during childhood as a result of congenital, genetic, acquired, or idiopathic causes. Patients who were treated with somatropin for GHD in childhood and whose epiphyses are closed should be reevaluated before continuation of somatropin therapy at the reduced dose level recommended for GH deficient adults. According to current standards, confirmation of the diagnosis of adult GHD in both groups involves an appropriate GH provocative test with two exceptions: (1) patients with multiple pituitary hormone deficiencies due to organic disease; and (2) patients with congenital/genetic GHD.']",['Q61'],['Cystic kidney disease']
41,0,28040,{'kidney disease'},50242007501,NUTROPIN AQ  INJ NUSPIN 5,"['1 INDICATIONS AND USAGE Nutropin AQ is a recombinant human growth hormone indicated for: Pediatric Patients : Treatment of children with growth failure due to growth hormone deficiency (GHD), idiopathic short stature (ISS), Turner syndrome (TS), and chronic kidney disease (CKD) up to the time of renal transplantation ( 1.1 ). Adult Patients: Treatment of adults with either childhood-onset or adult-onset GHD ( 1.2 ). 1.1 Pediatric Patients Growth Hormone Deficiency (GHD) - Nutropin AQ ® is indicated for the treatment of pediatric patients who have growth failure due to inadequate secretion of endogenous growth hormone (GH). Growth Failure Secondary to Chronic Kidney Disease (CKD) - Nutropin AQ is indicated for the treatment of growth failure associated with CKD up to the time of renal transplantation. Nutropin AQ therapy should be used in conjunction with optimal management of CKD. Idiopathic Short Stature (ISS) - Nutropin AQ is indicated for the treatment of ISS, also called non-GHD short stature, defined by height SDS ≤ –2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, in pediatric patients whose epiphyses are not closed and for whom diagnostic evaluation excludes other causes associated with short stature that should be observed or treated by other means. Short Stature Associated with Turner Syndrome (TS) - Nutropin AQ is indicated for the treatment of short stature associated with TS. 1.2 Adult Patients Nutropin AQ is indicated for the replacement of endogenous GH in adults with GHD who meet either of the following two criteria: Adult Onset : Patients who have GHD, either alone or associated with multiple hormone deficiencies (hypopituitarism), as a result of pituitary disease, hypothalamic disease, surgery, radiation therapy, or trauma; or Childhood Onset : Patients who were GH deficient during childhood as a result of congenital, genetic, acquired, or idiopathic causes. Patients who were treated with somatropin for GHD in childhood and whose epiphyses are closed should be reevaluated before continuation of somatropin therapy at the reduced dose level recommended for GH deficient adults. According to current standards, confirmation of the diagnosis of adult GHD in both groups involves an appropriate GH provocative test with two exceptions: (1) patients with multiple pituitary hormone deficiencies due to organic disease; and (2) patients with congenital/genetic GHD.']",['Q619'],['Cystic kidney disease. unspecified']
42,0,28337,{'short stature'},50242007501,NUTROPIN AQ  INJ NUSPIN 5,"['1 INDICATIONS AND USAGE Nutropin AQ is a recombinant human growth hormone indicated for: Pediatric Patients : Treatment of children with growth failure due to growth hormone deficiency (GHD), idiopathic short stature (ISS), Turner syndrome (TS), and chronic kidney disease (CKD) up to the time of renal transplantation ( 1.1 ). Adult Patients: Treatment of adults with either childhood-onset or adult-onset GHD ( 1.2 ). 1.1 Pediatric Patients Growth Hormone Deficiency (GHD) - Nutropin AQ ® is indicated for the treatment of pediatric patients who have growth failure due to inadequate secretion of endogenous growth hormone (GH). Growth Failure Secondary to Chronic Kidney Disease (CKD) - Nutropin AQ is indicated for the treatment of growth failure associated with CKD up to the time of renal transplantation. Nutropin AQ therapy should be used in conjunction with optimal management of CKD. Idiopathic Short Stature (ISS) - Nutropin AQ is indicated for the treatment of ISS, also called non-GHD short stature, defined by height SDS ≤ –2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, in pediatric patients whose epiphyses are not closed and for whom diagnostic evaluation excludes other causes associated with short stature that should be observed or treated by other means. Short Stature Associated with Turner Syndrome (TS) - Nutropin AQ is indicated for the treatment of short stature associated with TS. 1.2 Adult Patients Nutropin AQ is indicated for the replacement of endogenous GH in adults with GHD who meet either of the following two criteria: Adult Onset : Patients who have GHD, either alone or associated with multiple hormone deficiencies (hypopituitarism), as a result of pituitary disease, hypothalamic disease, surgery, radiation therapy, or trauma; or Childhood Onset : Patients who were GH deficient during childhood as a result of congenital, genetic, acquired, or idiopathic causes. Patients who were treated with somatropin for GHD in childhood and whose epiphyses are closed should be reevaluated before continuation of somatropin therapy at the reduced dose level recommended for GH deficient adults. According to current standards, confirmation of the diagnosis of adult GHD in both groups involves an appropriate GH provocative test with two exceptions: (1) patients with multiple pituitary hormone deficiencies due to organic disease; and (2) patients with congenital/genetic GHD.']",['Q771'],['Thanatophoric short stature']
